1985 037 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985037h09dd-gdm.hdf.Z
1985 038 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985038h09da-gdm.hdf.Z
1985 038 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985038h09dd-gdm.hdf.Z
1985 039 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985039h09da-gdm.hdf.Z
1985 039 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985039h09dd-gdm.hdf.Z
1985 042 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985042h09da-gdm.hdf.Z
1985 043 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985043h09da-gdm.hdf.Z
1985 043 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985043h09dd-gdm.hdf.Z
1985 044 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985044h09da-gdm.hdf.Z
1985 044 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985044h09dd-gdm.hdf.Z
1985 045 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985045h09da-gdm.hdf.Z
1985 045 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985045h09dd-gdm.hdf.Z
1985 046 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985046h09da-gdm.hdf.Z
1985 046 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985046h09dd-gdm.hdf.Z
1985 047 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985047h09da-gdm.hdf.Z
1985 047 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985047h09dd-gdm.hdf.Z
1985 048 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985048h09da-gdm.hdf.Z
1985 048 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985048h09dd-gdm.hdf.Z
1985 049 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985049h09da-gdm.hdf.Z
1985 049 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985049h09dd-gdm.hdf.Z
1985 050 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985050h09da-gdm.hdf.Z
1985 050 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985050h09dd-gdm.hdf.Z
1985 051 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985051h09da-gdm.hdf.Z
1985 051 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985051h09dd-gdm.hdf.Z
1985 052 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985052h09da-gdm.hdf.Z
1985 052 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985052h09dd-gdm.hdf.Z
1985 053 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985053h09da-gdm.hdf.Z
1985 053 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985053h09dd-gdm.hdf.Z
1985 054 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985054h09da-gdm.hdf.Z
1985 054 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985054h09dd-gdm.hdf.Z
1985 055 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985055h09da-gdm.hdf.Z
1985 055 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985055h09dd-gdm.hdf.Z
1985 056 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985056h09da-gdm.hdf.Z
1985 056 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985056h09dd-gdm.hdf.Z
1985 057 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985057h09da-gdm.hdf.Z
1985 057 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985057h09dd-gdm.hdf.Z
1985 058 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985058h09da-gdm.hdf.Z
